"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMean.siCtrlBH5","baseMean.siCtrlBH5_dsDNA","symbol","entrez"
"ENSG00000075388",0,0,0.842240301688744,NA,NA,0,0,"FGF4","2249"
"ENSG00000075391",6.06924137870677,-0.107616146617423,0.507002845604534,0.636422206891549,0.905783301781305,6.92254979561159,5.21593296180196,"RASAL2","9462"
"ENSG00000075399",22.3280328920171,-0.775605114769548,0.560152437600577,0.0159755538992509,0.124710697014393,32.448005515645,12.2080602683891,"VPS9D1","9605"
"ENSG00000075407",47.6695081700109,-0.301808408089061,0.352218912674521,0.179833278425559,0.567444129809957,57.8856671651362,37.4533491748856,"ZNF37A","7587"
"ENSG00000075413",11.7532137700088,0.244052743362636,0.490188123001789,0.318500129303914,0.713948609042862,9.50304418119095,14.0033833588267,"MARK3","4140"
"ENSG00000075415",13.2085709214372,-0.0498686456468283,0.410896996668562,0.824134778364293,0.967170952531657,13.7388766002631,12.6782652426114,"SLC25A3","5250"
"ENSG00000075420",19.9946486761155,-0.108886209667449,0.37380183591916,0.62195327523129,0.898851818894424,21.969936356234,18.0193609959969,"FNDC3B","64778"
"ENSG00000075426",13.2013569429909,0.291775605176514,0.477827240724037,0.243138303958331,0.649248427673163,9.43257294066124,16.9701409453205,"FOSL2","2355"
"ENSG00000075429",3.06115233002689,0.0366810650275785,0.579025054210978,0.8611453223425,NA,3.39743787719662,2.72486678285716,"CACNG5","27091"
"ENSG00000075461",0,0,0.842240301688744,NA,NA,0,0,"CACNG4","27092"
"ENSG00000075539",4.07823909029143,0.457112479190355,0.7906406909848,0.0941399553935352,0.404388068472531,1.70918639864465,6.44729178193821,"FRYL","285527"
"ENSG00000075568",5.28372755618568,0.0741332872741106,0.513306563085529,0.740802033195897,0.947908270997857,4.74936606823803,5.81808904413333,"TMEM131","23505"
"ENSG00000075618",7.90884906364361,-0.215775345243947,0.512168847477079,0.370396751675366,0.757765618950731,10.2334096870662,5.58428844022096,"FSCN1","6624"
"ENSG00000075624",53.4752519082908,-0.80035141435683,0.455582332395041,0.00769606810628899,0.0714992785655885,76.9593146326023,29.9911891839792,"ACTB","60"
"ENSG00000075643",3.90733305757336,0.0991280444270922,0.551134009531265,0.653967810577031,0.910785142017904,3.4045882272827,4.41007788786403,"MOCOS","55034"
"ENSG00000075651",2.1032576331739,-0.387062896294114,0.86143298314711,0.105729204973368,NA,3.81241501565406,0.394100250693741,"PLD1","5337"
"ENSG00000075673",0,0,0.842240301688744,NA,NA,0,0,"ATP12A","479"
"ENSG00000075702",1.52202958486941,0.106606413112548,0.649456720160147,0.591334591806201,NA,0.922650352411812,2.12140881732702,"WDR62","284403"
"ENSG00000075711",19.5458015820531,-0.0549027688981338,0.371851697131004,0.801872368023212,0.96268264236953,20.5695041050867,18.5220990590195,"DLG1","1739"
"ENSG00000075785",16.2568719544408,0.277540725742092,0.44695706497305,0.257504196401477,0.661848862148608,12.366013489129,20.1477304197526,"RAB7A","7879"
"ENSG00000075790",10.3699188520088,-0.185483460481007,0.481655398344181,0.434287727815766,0.800433658776256,12.8670524831628,7.87278522085486,"BCAP29","55973"
"ENSG00000075826",0,0,0.842240301688744,NA,NA,0,0,"SEC31B","25956"
"ENSG00000075856",6.99609279459046,-0.105550955491189,0.490328921392689,0.64435276661592,0.907119385895745,8.13069720022239,5.86148838895852,"SART3","9733"
"ENSG00000075884",2.50542120362983,-0.0605463110532033,0.593450287556625,0.770875238072015,NA,2.78888597732813,2.22195642993152,"ARHGAP15","55843"
"ENSG00000075886",4.33055713115185,-0.202126513869551,0.575770835145761,0.387367712920285,0.771168703037453,5.83569986684203,2.82541439546167,"TUBA3D","113457"
"ENSG00000075891",0,0,0.842240301688744,NA,NA,0,0,"PAX2","5076"
"ENSG00000075914",1.0593505303328,0.007275633368029,0.694134397747271,0.965447505787343,NA,0.650937870219424,1.46776319044617,"EXOSC7","23016"
"ENSG00000075945",2.25795444509569,-0.104247203433029,0.6401852922787,0.603903252865375,NA,3.22479803587826,1.29111085431312,"KIFAP3","22920"
"ENSG00000075975",4.62367843363156,-0.190915556415388,0.562991225441281,0.41323555003731,0.787463963862599,6.1868399846903,3.06051688257281,"MKRN2","23609"
"ENSG00000076003",1.12988085655776,-0.24445290116004,0.810752470579731,0.203463405895815,NA,2.25976171311551,0,"MCM6","4175"
"ENSG00000076043",9.6061309893696,0.212576680859469,0.48326833207924,0.376726838442441,0.76155722150215,6.9876767310953,12.2245852476439,"REXO2","25996"
"ENSG00000076053",12.685792287346,-0.741702177075835,0.692850660649805,0.0268323509494219,0.180441869956763,19.3524003053497,6.01918426934234,"RBM7","10179"
"ENSG00000076067",38.7785602732295,0.425733164588748,0.390963590697728,0.084774850861941,0.380420478553427,28.7025234805147,48.8545970659442,"RBMS2","5939"
"ENSG00000076108",36.1890590566242,0.827307686497583,0.479071269903096,0.00745871215354758,0.069748245367709,21.2324205002726,51.1456976129757,"BAZ2A","11176"
"ENSG00000076201",14.5220420738487,-0.429365424154343,0.527395554118852,0.115308057919631,0.454794357797993,19.5960275173633,9.44805663033416,"PTPN23","25930"
"ENSG00000076242",5.43214716418921,-0.185155890244757,0.544694234771675,0.429403138111529,0.798282552047563,7.11612455702264,3.74816977135579,"MLH1","4292"
"ENSG00000076248",0.791540321117539,0.0846155356633633,0.716597482355725,0.614675547877888,NA,0.543424964384776,1.0396556778503,"UNG","7374"
"ENSG00000076258",0.193187869056558,-0.0245243467136088,0.750448408016905,0.858806730003119,NA,0.386375738113116,0,"FMO4","2329"
"ENSG00000076321",1.68084371907332,-0.139108486035816,0.704399224283666,0.459916672151032,NA,1.60167349281001,1.76001394533663,"KLHL20","27252"
"ENSG00000076344",0.623715271259714,0.0062094569893824,0.740731268579071,0.965321002805186,NA,0.543424964384776,0.704005578134652,"RGS11","8786"
"ENSG00000076351",159.038543619103,-1.11080909179526,0.291062993130977,6.61523004431607e-06,0.000203446837785324,224.770053084361,93.3070341538456,"SLC46A1","113235"
"ENSG00000076356",3.5459616207986,0.455934287570484,0.807917843704273,0.0922819989418271,NA,1.07969957868347,6.01222366291373,"PLXNA2","5362"
"ENSG00000076382",1.00494469340998,-0.140624113769319,0.726576591828565,0.435838410955137,NA,1.71633674873074,0.293552638089234,"SPAG5","10615"
"ENSG00000076513",15.3922098183003,-0.249086471111996,0.441539879876672,0.302396478673946,0.704407076506237,19.0383018528064,11.7461177837942,"ANKRD13A","88455"
"ENSG00000076554",0,0,0.842240301688744,NA,NA,0,0,"TPD52","7163"
"ENSG00000076555",0.343826444391488,0.0648528354939569,0.759660266353291,0.642696395942806,NA,0,0.687652888782975,"ACACB","32"
"ENSG00000076604",3.03972698862942,0.100930759085958,0.582465972153652,0.639299832261125,NA,2.23882679302282,3.84062718423601,"TRAF4","9618"
"ENSG00000076641",2.34535508536989,0.0527975775597485,0.61962047817055,0.791524269768098,NA,1.8733859750024,2.81732419573738,"PAG1","55824"
"ENSG00000076650",0.59003106721602,-0.0769266881025757,0.759724486456441,0.591358728015937,NA,1.18006213443204,0,"GPATCH1","55094"
"ENSG00000076662",25.1434230654679,-0.798586002302671,0.561924275213647,0.0139844082849408,0.113384946719378,36.2251849110342,14.0616612199016,"ICAM3","3385"
"ENSG00000076685",0.67570603043793,-0.089915694645912,0.756795091488128,0.546666483196223,NA,1.35141206087586,0,"NT5C2","22978"
"ENSG00000076706",1.10614169001998,0.0998523531126747,0.711009213285658,0.567120207886933,NA,0.543424964384776,1.66885841565519,"MCAM","4162"
"ENSG00000076716",1.11045577840551,0.0438515660720582,0.680157260507136,0.80416024916935,NA,0.929800702497893,1.29111085431312,"GPC4","2239"
"ENSG00000076770",1.36278254344225,-0.208392746036401,0.781138072188927,0.263497901397863,NA,2.72556508688451,0,"MBNL3","55796"
"ENSG00000076826",0,0,0.842240301688744,NA,NA,0,0,"CAMSAP3","57662"
"ENSG00000076864",0.339964188101175,0.00920475906018043,0.748756981343933,0.946746998628232,NA,0.386375738113116,0.293552638089234,"RAP1GAP","5909"
"ENSG00000076924",2.87108624632426,0.294224792016057,0.710078328023798,0.211598340505414,NA,1.07254922859739,4.66962326405113,"XAB2","56949"
"ENSG00000076928",5.21395566350434,0.364997176267967,0.683722313325475,0.158609819648906,0.532234330765494,3.21816381595773,7.20974751105096,"ARHGEF1","9138"
"ENSG00000076944",1.52486506076311,0.0178913291195343,0.638753572881978,0.925349767520814,NA,1.61597419298217,1.43375592854404,"STXBP2","6813"
"ENSG00000076984",0,0,0.842240301688744,NA,NA,0,0,"MAP2K7","5609"
"ENSG00000077009",0,0,0.842240301688744,NA,NA,0,0,"NMRK2","27231"
"ENSG00000077044",3.96736846518138,-0.358053311072875,0.719670645136539,0.156756508161934,0.530319845748781,6.55943115279681,1.37530577756595,"DGKD","8527"
"ENSG00000077063",0,0,0.842240301688744,NA,NA,0,0,"CTTNBP2","83992"
"ENSG00000077080",0,0,0.842240301688744,NA,NA,0,0,"ACTL6B","51412"
"ENSG00000077092",0.746103039761067,0.113018892396736,0.762184650595911,0.464524205733036,NA,0,1.49220607952213,"RARB","5915"
"ENSG00000077097",7.95258846113255,-0.224900564224029,0.516701963908999,0.3529307769171,0.746192841425903,10.6144411201334,5.29073580213173,"TOP2B","7155"
"ENSG00000077147",34.351291919809,-0.0644240029147592,0.316756231488622,0.751885061717162,0.950563477472336,35.9619126938024,32.7406711458155,"TM9SF3","56889"
"ENSG00000077150",6.45165538567477,0.304413804649016,0.584073228303808,0.229097617434517,0.63112413142675,3.45412454771971,9.44918622362983,"NFKB2","4791"
"ENSG00000077152",0.135856241096194,-0.0230532813540691,0.749987472601547,0.867332911444173,NA,0.271712482192388,0,"UBE2T","29089"
"ENSG00000077157",4.36304122121029,0.248604928985744,0.600137884109789,0.300884730660765,0.702460836352529,2.49623857504305,6.22984386737752,"PPP1R12B","4660"
"ENSG00000077232",33.5880903169071,-0.0164807363801856,0.311992160096785,0.934898959854076,0.994468276610391,34.1584818291642,33.0176988046499,"DNAJC10","54431"
"ENSG00000077235",8.5285751451876,0.015390061403906,0.453514121510021,0.945596006408349,0.995473071298249,8.10261193004363,8.95453836033158,"GTF3C1","2975"
"ENSG00000077238",5.78816662958251,0.773928769938107,0.934571551130248,0.0259474361850918,0.175483371735194,1.61597419298217,9.96035906618286,"IL4R","3566"
"ENSG00000077254",16.958514243827,-0.115728452500865,0.396006669482235,0.607262238560182,0.893196954409679,18.5163279386799,15.4007005489741,"USP33","23032"
"ENSG00000077264",3.62818535733173,0.119326057813178,0.56169661360064,0.590841266399015,NA,2.65328780131471,4.60308291334875,"PAK3","5063"
"ENSG00000077274",0,0,0.842240301688744,NA,NA,0,0,"CAPN6","827"
"ENSG00000077279",0.135856241096194,-0.0230532813540691,0.749987472601547,0.867332911444173,NA,0.271712482192388,0,"DCX","1641"
"ENSG00000077312",2.89988297127492,-0.00524938733647963,0.564884398122092,0.980249125430516,NA,3.07489915969268,2.72486678285716,"SNRPA","6626"
"ENSG00000077327",0,0,0.842240301688744,NA,NA,0,0,"SPAG6","9576"
"ENSG00000077348",0.146776319044617,0.0362513485227718,0.75235394665551,0.793083049980852,NA,0,0.293552638089234,"EXOSC5","56915"
"ENSG00000077380",9.98616294515524,-0.949138015790622,0.914647442612677,0.0136806788598597,0.111428816969291,15.5131899343914,4.45913595591905,"DYNC1I2","1781"
"ENSG00000077420",1.38543364462387,0.034539808420827,0.647457688359587,0.854834813556621,NA,1.3371113607037,1.43375592854404,"APBB1IP","54518"
"ENSG00000077454",3.09978985480803,-0.0546689464087738,0.567293976375423,0.798022629834547,NA,3.82671571582622,2.37286399378984,"LRCH4","4034"
"ENSG00000077458",1.42148197226491,0.0834335150136994,0.648043436064725,0.668300274067256,NA,0.922650352411812,1.920313592118,"FAM76B","143684"
"ENSG00000077463",1.25003002142975,0.177115376614374,0.735022357025239,0.351508683770715,NA,0.772751476226233,1.72730856663328,"SIRT6","51548"
"ENSG00000077498",0,0,0.842240301688744,NA,NA,0,0,"TYR","7299"
"ENSG00000077514",1.37422648542818,-0.140350815377226,0.688447523454307,0.469569491023333,NA,2.00234993109528,0.746103039761067,"POLD3","10714"
"ENSG00000077522",0.19705012534687,0.0371369124900219,0.75269301453909,0.788033061824116,NA,0,0.394100250693741,"ACTN2","88"
"ENSG00000077549",16.2761471162073,-0.105420318348837,0.397855482005337,0.639311315441167,0.906464956561141,18.4660178335339,14.0862763988807,"CAPZB","832"
"ENSG00000077585",1.70714456111871,0.0151075578147757,0.647916955656985,0.93579069886106,NA,1.59452314272393,1.8197659795135,"GPR137B","7107"
"ENSG00000077616",2.39911232409408,0.265800030265985,0.721046050972863,0.236380186670265,NA,0.915500002325732,3.88272464586242,"NAALAD2","10003"
"ENSG00000077684",14.985927509404,0.191484409240639,0.431019141106636,0.4149926340055,0.788562426055415,12.6752837667918,17.2965712520162,"JADE1","79960"
"ENSG00000077713",0.790369286358659,-0.156780024572216,0.770239961159814,0.352036308321582,NA,1.58073857271732,0,"SLC25A43","203427"
"ENSG00000077721",53.6219782551737,0.0143123272124932,0.283140247797184,0.940019539796957,0.994962085217518,53.4090458394217,53.8349106709257,"UBE2A","7319"
"ENSG00000077782",27.3926377859712,0.911243031225996,0.556202423057434,0.00675561431285548,0.0644402515002993,13.7884129207001,40.9968626512422,"FGFR1","2260"
"ENSG00000077800",11.0247751310211,-0.126865440685268,0.439671656685458,0.581888917699225,0.881682477509371,12.7510993123675,9.29845094967462,"FKBP6","8468"
"ENSG00000077935",0.400418373202502,-0.0648612189511203,0.75875275937087,0.644010775063936,NA,0.800836746405003,0,"SMC1B","27127"
"ENSG00000077942",41.99625400785,0.124380458037303,0.335221984461421,0.555758231759947,0.870638517770896,36.9437557164121,47.0487522992879,"FBLN1","2192"
"ENSG00000077943",0.271712482192388,-0.0368714336184921,0.751740732892735,0.790361247158486,NA,0.543424964384776,0,"ITGA8","8516"
"ENSG00000077984",0.329331191400024,0.00266210357144447,0.748508917930983,0.984586957730303,NA,0.264562132106308,0.394100250693741,"CST7","8530"
"ENSG00000078018",0.68133398046735,0.0777350443141942,0.738745822108738,0.616869605522374,NA,0.264562132106308,1.09810582882839,"MAP2","4133"
"ENSG00000078043",6.86549446689352,-0.0856959403298131,0.486678115924963,0.706118269228746,0.9357897987622,8.00405541933515,5.72693351445188,"PIAS2","9063"
"ENSG00000078053",0.619021573198946,-0.0162967287207031,0.728814757988876,0.913689322346615,NA,0.650937870219424,0.587105276178469,"AMPH","273"
"ENSG00000078061",1.47699539474501,-0.254888799522411,0.778484644220327,0.216969068759126,NA,2.66043815140079,0.293552638089234,"ARAF","369"
"ENSG00000078070",1.80632658614504,-0.230486250370104,0.720102989273387,0.279385114744695,NA,2.9250002835071,0.687652888782975,"MCCC1","56922"
"ENSG00000078081",0.486740507145793,0.0188893899815607,0.747649187880397,0.892007512445556,NA,0.386375738113116,0.587105276178469,"LAMP3","27074"
"ENSG00000078098",11.4604833843012,-0.564486620700243,0.645763388285978,0.0616548690380034,0.311549214296143,16.3635630012335,6.55740376736889,"FAP","2191"
"ENSG00000078114",0.146776319044617,0.0362513485227718,0.75235394665551,0.793083049980852,NA,0,0.293552638089234,"NEBL","10529"
"ENSG00000078124",10.2596592261922,-0.374273787017066,0.583547337855862,0.159976941920346,0.534474134521353,15.3875804138353,5.13173803854913,"ACER3","55331"
"ENSG00000078140",5.79619153929383,-0.298348234514068,0.601765711960121,0.234073467493895,0.637935137726869,8.38095863215654,3.21142444643113,"UBE2K","3093"
"ENSG00000078142",13.3164962983705,0.0798985490469787,0.409673845709893,0.722868990321373,0.942697242402338,12.1443534575391,14.4886391392018,"PIK3C3","5289"
"ENSG00000078177",1.39685806640866,0.0714909311028951,0.665453844255733,0.701641285137102,NA,0.915500002325732,1.87821613049159,"N4BP2","55728"
"ENSG00000078237",4.78525602580669,-0.0642842157792781,0.529923634463474,0.771345204884777,0.958461650712572,5.47973157411333,4.09078047750005,"TIGAR","57103"
"ENSG00000078246",5.4604897136439,-0.364426128074713,0.648557205602671,0.163952029268807,0.541665205886003,8.23821010605704,2.68276932123075,"TULP3","7289"
"ENSG00000078269",6.25770972474497,0.189999088338924,0.527963124063224,0.421595358204533,0.792902008811361,4.53382412640318,7.98159532308676,"SYNJ2","8871"
"ENSG00000078295",0.135856241096194,-0.0230532813540691,0.749987472601547,0.867332911444173,NA,0.271712482192388,0,"ADCY2","108"
"ENSG00000078304",5.83096239523627,-0.11105219366654,0.515085424270876,0.625088035837898,0.900194346914353,7.06710436675118,4.59482042372136,"PPP2R5C","5527"
"ENSG00000078328",1.52477253233514,-0.0194478959102272,0.627659557912454,0.920482096410334,NA,1.71633674873074,1.33320831593954,"RBFOX1","54715"
"ENSG00000078369",25.5281568299954,0.0886914457674151,0.34796940268267,0.678512457075986,0.925651590309718,23.5374064891103,27.5189071708806,"GNB1","2782"
"ENSG00000078399",1.10330542831943,0.0355384558015873,0.675242410353625,0.841783477780339,NA,0.915500002325732,1.29111085431312,"HOXA9","3205"
"ENSG00000078401",1.67095042152152,0.204229645454198,0.749734740301666,0.295638230282911,NA,0.793686396318923,2.54821444672411,"EDN1","1906"
"ENSG00000078403",7.1816056777364,0.0408986294139347,0.471697830512301,0.856167495110899,0.973278263902485,6.71596424890291,7.64724710656989,"MLLT10","8028"
"ENSG00000078487",0.726339926214292,0.00327194306055495,0.732223198066414,0.982349204148686,NA,1.15912721433935,0.293552638089234,"ZCWPW1","55063"
"ENSG00000078549",0,0,0.842240301688744,NA,NA,0,0,"ADCYAP1R1","117"
"ENSG00000078579",0,0,0.842240301688744,NA,NA,0,0,"FGF20","26281"
"ENSG00000078589",2.21609312458912,0.143200276098895,0.643294691201937,0.491692198578609,NA,1.62312454306825,2.80906170610999,"P2RY10","27334"
"ENSG00000078596",0,0,0.842240301688744,NA,NA,0,0,"ITM2A","9452"
"ENSG00000078618",26.0919525229705,0.887518111206492,1.34064178123027,0.0115676975114722,0.0979069059838124,8.95936156226273,43.2245434836782,"NRDC","4898"
"ENSG00000078668",2.44570593187099,-0.0357777609836454,0.587577938403741,0.863104989563428,NA,2.75365035706328,2.13776150667869,"VDAC3","7419"
"ENSG00000078674",6.0401693448182,-0.263223495732272,0.576614283000018,0.283734531999107,0.687417957831454,8.76836663060076,3.31197205903563,"PCM1","5108"
"ENSG00000078687",1.10688060336247,0.00749971633704206,0.663205219375826,0.967025362946785,NA,0.922650352411812,1.29111085431312,"TNRC6C","57690"
"ENSG00000078699",4.84862878632109,0.214398641706561,0.580827807764966,0.362770157997043,0.754625386970526,3.14002609517639,6.55723147746578,"CBFA2T2","9139"
"ENSG00000078725",1.83309579541563,-0.0447538531735357,0.631610791536304,0.818617270161838,NA,1.73778779898898,1.92840379184229,"BRINP1","1620"
"ENSG00000078747",3.45505802790133,-0.042918739818248,0.547203636901713,0.843160371180133,NA,3.69060140964725,3.21951464615541,"ITCH","83737"
"ENSG00000078795",103.45089341088,-0.126581793439079,0.245267761233306,0.457851524076074,0.814397862235605,110.621991778384,96.2797950433754,"PKD2L2","27039"
"ENSG00000078804",15.7425863211059,0.883144843298676,0.681670832145745,0.01288364991078,0.106641348159415,7.00912778135354,24.4760448608582,"TP53INP2","58476"
"ENSG00000078808",13.4830794554648,0.493953319804473,0.570409205533809,0.0839360574664881,0.377606412372883,8.25914502614973,18.7070138847799,"SDF4","51150"
"ENSG00000078814",7.14410619617412,0.223146532429034,0.558061687951307,0.351612227140844,0.745525265395816,5.87041935694133,8.41779303540692,"MYH7B","57644"
"ENSG00000078898",0,0,0.842240301688744,NA,NA,0,0,"BPIFB2","80341"
"ENSG00000078900",5.29248996578207,-0.341282124426994,0.638446271808026,0.184664640646076,0.574861348608095,8.1115683251698,2.47341160639434,"TP73","7161"
"ENSG00000078902",2.2167402953105,0.241142856584984,0.710269744654445,0.270720660337153,NA,1.03731360833254,3.39616698228846,"TOLLIP","54472"
"ENSG00000078967",15.4595406274825,0.0123136310547429,0.401670744074443,0.955927549059821,0.996565910234699,15.5428235950669,15.3762576598982,"UBE2D4","51619"
"ENSG00000079101",3.94501362061605,-0.0415594772410837,0.536754405180713,0.849291100526263,0.971449062339537,4.27641234438296,3.61361489684915,"CLUL1","27098"
"ENSG00000079102",7.44954543297547,-0.161033422374382,0.495218267786096,0.491706529433902,0.834032344128501,9.1979021237738,5.70118874217715,"RUNX1T1","862"
"ENSG00000079112",3.48070096626242,-0.438264589039053,0.850855271082279,0.0913019157702843,NA,6.37429665634637,0.587105276178469,"CDH17","1015"
"ENSG00000079134",2.2189263871987,-0.154444617695336,0.652485607993769,0.458778722084902,NA,2.90354923324886,1.53430354114855,"THOC1","9984"
"ENSG00000079150",5.16126535198025,0.0410871825644964,0.506173285010829,0.853802870040622,0.972367674020725,4.61325176205906,5.70927894190143,"FKBP7","51661"
"ENSG00000079156",2.59582285645252,0.0595769124154223,0.579986890955479,0.777823378718436,NA,2.23167644293674,2.95996926996831,"OSBPL6","114880"
"ENSG00000079215",3.18057650408799,0.732093135557065,1.10878756879041,0.0245252589426151,NA,0.264562132106308,6.09659087606966,"SLC1A3","6507"
"ENSG00000079246",15.8207333305167,-0.0239768612299882,0.39644428261002,0.914101692683751,0.988199329893722,16.1717942848625,15.4696723761709,"XRCC5","7520"
"ENSG00000079257",1.17007852173638,0.014401234877116,0.669496573086611,0.935892964346638,NA,1.06539887851131,1.27475816496144,"LXN","56925"
"ENSG00000079263",0.892879358805684,0.19416808074096,0.789521516470038,0.272451787301314,NA,0,1.78575871761137,"SP140","11262"
"ENSG00000079277",1.96640364186541,0.121167744022119,0.641140148202472,0.552596374250061,NA,0.922650352411812,3.01015693131901,"MKNK1","8569"
"ENSG00000079308",29.109876733119,-0.388426678470861,0.414434316125283,0.120015341975662,0.463872949618823,36.9902699070088,21.2294835592293,"TNS1","7145"
"ENSG00000079313",8.0499158557111,0.28663028307078,0.543193015274748,0.25409026311743,0.660866238165738,5.19906269679477,10.9007690146274,"REXO1","57455"
"ENSG00000079332",53.2740333485042,1.98657621531073,0.446607728227412,1.23108565628716e-07,5.52440009912507e-06,18.7451383203558,87.8029283766526,"SAR1A","56681"
"ENSG00000079335",0.641188827029881,0.00860335408302336,0.715990537016719,0.956317283796978,NA,0.536274614298696,0.746103039761067,"CDC14A","8556"
"ENSG00000079337",20.2580633100365,1.64425388096195,0.728915723967323,0.000331067898796987,0.00618368968040969,6.64368696333312,33.8724396567398,"RAPGEF3","10411"
"ENSG00000079385",2.71203675680737,0.363071324784487,0.77829055675219,0.139456330874581,NA,0.929800702497893,4.49427281111686,"CEACAM1","634"
"ENSG00000079387",0.623715271259714,0.0062094569893824,0.740731268579071,0.965321002805186,NA,0.543424964384776,0.704005578134652,"SENP1","29843"
"ENSG00000079393",0,0,0.842240301688744,NA,NA,0,0,"DUSP13","51207"
"ENSG00000079432",37.0659136588612,0.380069529886835,0.387381499784604,0.116271251184165,0.456574230709421,28.033672820043,46.0981544976794,"CIC","23152"
"ENSG00000079435",9.78926085906847,-0.276746366675075,0.507959916922959,0.267600968584747,0.674457321332356,12.8376772981095,6.74084442002745,"LIPE","3991"
"ENSG00000079459",11.1142991997888,-0.523102447958656,0.619014491788935,0.0748123529633967,0.35140627939028,16.0410242837295,6.187574115848,"FDFT1","2222"
"ENSG00000079462",1.84034738408618,-0.0981712420255008,0.670031911412271,0.60532639348796,NA,2.62468640097039,1.05600836720198,"PAFAH1B3","5050"
"ENSG00000079482",19.4970720367085,0.0108228711004858,0.365678184556009,0.960222192174012,0.996565910234699,19.138664408555,19.8554796648621,"OPHN1","4983"
"ENSG00000079557",0,0,0.842240301688744,NA,NA,0,0,"AFM","173"
"ENSG00000079616",6.80847660696399,0.345096166407299,0.59154325567625,0.185645777277173,0.57665764948743,3.69060140964725,9.92635180428073,"KIF22","3835"
"ENSG00000079689",0,0,0.842240301688744,NA,NA,0,0,"SCGN","10590"
"ENSG00000079691",2.29089752251279,-0.075486836259172,0.599378715594758,0.716653193944491,NA,2.79603632741421,1.78575871761137,"CARMIL1","55604"
"ENSG00000079739",5.18634407500285,-0.228677282984261,0.575124539089457,0.338648381884436,0.732642875908262,7.04436340161839,3.32832474838731,"PGM1","5236"
"ENSG00000079785",12.3817204002143,-0.188891425424767,0.448510410571228,0.424026801290671,0.794657865217958,15.0545369107085,9.70890388972004,"DDX1","1653"
"ENSG00000079805",38.8088696904498,0.313840388530132,0.369443506898022,0.175099112884662,0.561475315501424,30.7791405666891,46.8385988142106,"DNM2","1785"
"ENSG00000079819",24.8491341240692,0.0953634376810591,0.368391959072438,0.663501991563717,0.91467726761547,22.1979729532009,27.5002952949376,"EPB41L2","2037"
"ENSG00000079841",0.176001394533663,0.035678019349726,0.752126491140043,0.796364191710957,NA,0,0.352002789067326,"RIMS1","22999"
"ENSG00000079931",5.33742271012364,0.14511964371337,0.531267281128783,0.527550292406352,0.853641683104013,3.97609846184625,6.69874695840103,"MOXD1","26002"
"ENSG00000079950",10.7860662394183,-0.274612630254846,0.49796001326332,0.270097110547471,0.6759114028299,13.7250920302565,7.84704044858013,"STX7","8417"
"ENSG00000079974",8.3172446860376,-0.0865433025750787,0.474751638042163,0.704110823105061,0.9357897987622,8.5032883683289,8.1312010037463,"RABL2B","11158"
"ENSG00000079999",3.29109666181106,-0.0519818578286431,0.588286517141278,0.803077343877052,NA,3.78252370043519,2.79966962318693,"KEAP1","9817"
"ENSG00000080007",1.50665037836634,-0.162033423877782,0.729739732903756,0.385227411888584,NA,1.83100000465146,1.18230075208122,"DDX43","55510"
"ENSG00000080031",0,0,0.842240301688744,NA,NA,0,0,"PTPRH","5794"
"ENSG00000080166",0,0,0.842240301688744,NA,NA,0,0,"DCT","1638"
"ENSG00000080189",2.47704885220378,-0.0554714888119503,0.596739414843189,0.788271238084975,NA,3.12624152516978,1.82785617923778,"SLC35C2","51006"
"ENSG00000080200",50.8123028005988,-2.26600352185978,0.516694168094493,1.42842866723336e-07,6.21453569555489e-06,87.6633197039974,13.9612858972002,"CRYBG3","131544"
"ENSG00000080224",0,0,0.842240301688744,NA,NA,0,0,"EPHA6","285220"
"ENSG00000080293",0,0,0.842240301688744,NA,NA,0,0,"SCTR","6344"
"ENSG00000080298",0.411338451150925,-0.00598831312980115,0.746370170156404,0.965698930235607,NA,0.529124264212615,0.293552638089234,"RFX3","5991"
"ENSG00000080345",8.38137068010211,-0.0151963036233899,0.46076077704085,0.946252701012765,0.99552781239352,9.29214658976739,7.47059477043684,"RIF1","55183"
"ENSG00000080371",19.0341698265223,0.209201087348404,0.415398464082993,0.371956445737267,0.758568078201071,16.1513754949354,21.9169641581092,"RAB21","23011"
"ENSG00000080493",0.48785903016352,0.0147311592399498,0.747992158995804,0.915358231769342,NA,0.271712482192388,0.704005578134652,"SLC4A4","8671"
"ENSG00000080503",25.9949661110017,-0.274789245817341,0.405090687622284,0.247777425650053,0.654149972919585,32.2947522039227,19.6951800180807,"SMARCA2","6595"
"ENSG00000080511",0,0,0.842240301688744,NA,NA,0,0,"RDH8","50700"
"ENSG00000080546",0.698233373742974,-0.0467034499153337,0.725589636776512,0.764131236080918,NA,1.04446395841862,0.352002789067326,"SESN1","27244"
"ENSG00000080561",4.51953060683328,0.300386509208144,0.630158602763168,0.226907118022659,0.628486912690865,2.23167644293674,6.80738477072982,"MID2","11043"
"ENSG00000080572",0.899432836627428,0.103399721242279,0.731880995326225,0.533858064746164,NA,0.264562132106308,1.53430354114855,"PIH1D3","139212"
"ENSG00000080573",24.9361074084485,0.319717006191712,0.420821683071573,0.191752458198577,0.58431815999058,19.193545034038,30.6786697828591,"COL5A3","50509"
"ENSG00000080603",12.0347759693865,0.0321594669882217,0.430412249871735,0.886527945891605,0.983437626466766,10.9714416731932,13.0981102655799,"SRCAP","10847"
